student_id,subject,total,present,late,absent,other,attendance_rate
S01163,Science,3,1,2,0,0,1.0
S08117,Science,3,1,2,0,0,1.0
S01823,Science,3,2,1,0,0,1.0
S05518,Science,2,0,2,0,0,1.0
S07027,Science,2,2,0,0,0,1.0
S05397,Science,5,2,3,0,0,1.0
S11759,Science,1,1,0,0,0,1.0
S05242,Science,2,2,0,0,0,1.0
S01497,Science,3,0,3,0,0,1.0
S04795,Science,1,0,1,0,0,1.0
S02211,Science,1,1,0,0,0,1.0
S07511,Science,2,0,2,0,0,1.0
S09836,Science,2,2,0,0,0,1.0
S02314,Science,3,3,0,0,0,1.0
S08212,Science,1,0,1,0,0,1.0
S06475,Science,2,1,1,0,0,1.0
S01987,Science,1,1,0,0,0,1.0
S04356,Science,1,1,0,0,0,1.0
S07274,Science,2,2,0,0,0,1.0
S09564,Science,3,2,1,0,0,1.0
S09511,Science,3,0,3,0,0,1.0
S04272,Science,4,1,3,0,0,1.0
S08392,Science,4,2,2,0,0,1.0
S10679,Science,3,2,1,0,0,1.0
S01943,Science,3,2,1,0,0,1.0
S00030,Science,6,4,2,0,0,1.0
S02610,Science,2,1,1,0,0,1.0
S09585,Science,3,2,1,0,0,1.0
S05099,Science,2,1,1,0,0,1.0
S02349,Science,1,0,1,0,0,1.0
S08695,Science,3,1,2,0,0,1.0
S01407,Science,2,0,2,0,0,1.0
S08503,Science,2,2,0,0,0,1.0
S09752,Science,3,2,1,0,0,1.0
S03287,Science,2,2,0,0,0,1.0
S10351,Science,2,0,2,0,0,1.0
S01897,Science,5,4,1,0,0,1.0
S11813,Science,1,1,0,0,0,1.0
S09633,Science,3,3,0,0,0,1.0
S07423,Science,2,2,0,0,0,1.0
S05751,Science,4,3,1,0,0,1.0
S08491,Science,1,0,1,0,0,1.0
S06513,Science,2,2,0,0,0,1.0
S04684,Science,1,1,0,0,0,1.0
S09036,Science,1,0,1,0,0,1.0
S04878,Science,2,2,0,0,0,1.0
S03918,Science,2,0,2,0,0,1.0
S03585,Science,1,1,0,0,0,1.0
S02992,Science,3,0,3,0,0,1.0
S05000,Science,2,1,1,0,0,1.0
S02230,Science,4,1,3,0,0,1.0
S00514,Science,4,2,2,0,0,1.0
S10349,Science,1,1,0,0,0,1.0
S02361,Science,4,2,2,0,0,1.0
S06733,Science,2,1,1,0,0,1.0
S01222,Science,2,1,1,0,0,1.0
S07998,Science,1,1,0,0,0,1.0
S06845,Science,1,0,1,0,0,1.0
S09298,Science,1,1,0,0,0,1.0
S00292,Science,2,0,2,0,0,1.0
S08185,Science,1,0,1,0,0,1.0
S07919,Science,4,2,2,0,0,1.0
S05799,Science,1,0,1,0,0,1.0
S01676,Science,4,2,2,0,0,1.0
S05727,Science,3,0,3,0,0,1.0
S03754,Science,1,0,1,0,0,1.0
S01718,Science,3,0,3,0,0,1.0
S01449,Science,2,1,1,0,0,1.0
S09774,Science,3,2,1,0,0,1.0
S03936,Science,3,2,1,0,0,1.0
S02316,Science,1,1,0,0,0,1.0
S07083,Science,2,0,2,0,0,1.0
S07941,Science,1,0,1,0,0,1.0
S02423,Science,2,1,1,0,0,1.0
S03652,Science,4,1,3,0,0,1.0
S00824,Science,3,1,2,0,0,1.0
S05229,Science,2,2,0,0,0,1.0
S11208,Science,1,0,1,0,0,1.0
S10901,Science,2,1,1,0,0,1.0
S05656,Science,2,0,2,0,0,1.0
S11407,Science,4,1,3,0,0,1.0
S00728,Science,3,1,2,0,0,1.0
S00219,Science,1,0,1,0,0,1.0
S07388,Science,2,1,1,0,0,1.0
S10103,Science,3,1,2,0,0,1.0
S01590,Science,3,2,1,0,0,1.0
S12076,Science,4,3,1,0,0,1.0
S01135,Science,4,3,1,0,0,1.0
S09577,Science,2,2,0,0,0,1.0
S03917,Science,1,0,1,0,0,1.0
S02876,Science,4,2,2,0,0,1.0
S01560,Science,1,0,1,0,0,1.0
S05343,Science,3,1,2,0,0,1.0
S05084,Science,3,2,1,0,0,1.0
S01635,Science,1,1,0,0,0,1.0
S08225,Science,1,1,0,0,0,1.0
S08481,Science,3,0,3,0,0,1.0
S11329,Science,1,1,0,0,0,1.0
S00519,Science,1,0,1,0,0,1.0
S06706,Science,2,1,1,0,0,1.0
S08125,Science,4,2,2,0,0,1.0
S00777,Science,1,0,1,0,0,1.0
S11172,Science,1,1,0,0,0,1.0
S07228,Science,5,2,3,0,0,1.0
S05568,Science,1,1,0,0,0,1.0
S10469,Science,2,1,1,0,0,1.0
S05181,Science,4,1,3,0,0,1.0
S01337,Science,1,0,1,0,0,1.0
S09027,Science,2,2,0,0,0,1.0
S06120,Science,2,1,1,0,0,1.0
S04450,Science,2,1,1,0,0,1.0
S03647,Science,2,2,0,0,0,1.0
S04569,Science,2,0,2,0,0,1.0
S06110,Science,5,2,3,0,0,1.0
S08999,Science,1,1,0,0,0,1.0
S08725,Science,1,1,0,0,0,1.0
S09758,Science,1,1,0,0,0,1.0
S00820,Science,2,1,1,0,0,1.0
S04900,Science,1,0,1,0,0,1.0
S09235,Science,1,0,1,0,0,1.0
S03246,Science,1,1,0,0,0,1.0
S10591,Science,2,2,0,0,0,1.0
S11513,Science,1,0,1,0,0,1.0
S11616,Science,2,1,1,0,0,1.0
S11036,Science,4,1,3,0,0,1.0
S00463,Science,1,1,0,0,0,1.0
S07905,Science,3,1,2,0,0,1.0
S08748,Science,1,1,0,0,0,1.0
S04329,Science,2,1,1,0,0,1.0
S10336,Science,1,1,0,0,0,1.0
S08160,Science,2,2,0,0,0,1.0
S09357,Science,1,0,1,0,0,1.0
S01272,Science,1,0,1,0,0,1.0
S01503,Science,1,1,0,0,0,1.0
S10173,Science,4,1,3,0,0,1.0
S02393,Science,1,1,0,0,0,1.0
S10645,Science,2,0,2,0,0,1.0
S00338,Science,3,1,2,0,0,1.0
S06433,Science,2,1,1,0,0,1.0
S00371,Science,1,0,1,0,0,1.0
S09695,Science,2,2,0,0,0,1.0
S01097,Science,1,1,0,0,0,1.0
S09465,Science,3,2,1,0,0,1.0
S07314,Science,3,0,3,0,0,1.0
S07600,Science,3,1,2,0,0,1.0
S06981,Science,3,3,0,0,0,1.0
S01113,Science,2,2,0,0,0,1.0
S00321,Science,2,0,2,0,0,1.0
S11902,Science,3,1,2,0,0,1.0
S02167,Science,2,2,0,0,0,1.0
S00017,Science,1,0,1,0,0,1.0
S06674,Science,2,0,2,0,0,1.0
S06104,Science,4,2,2,0,0,1.0
S09467,Science,1,0,1,0,0,1.0
S09392,Science,1,1,0,0,0,1.0
S02577,Science,1,0,1,0,0,1.0
S04943,Science,3,0,3,0,0,1.0
S04656,Science,1,1,0,0,0,1.0
S07189,Science,3,1,2,0,0,1.0
S05018,Science,1,0,1,0,0,1.0
S08367,Science,2,2,0,0,0,1.0
S02793,Science,1,1,0,0,0,1.0
S08401,Science,2,1,1,0,0,1.0
S08657,Science,3,3,0,0,0,1.0
S05267,Science,1,1,0,0,0,1.0
S04112,Science,2,1,1,0,0,1.0
S11048,Science,1,0,1,0,0,1.0
S03006,Science,3,2,1,0,0,1.0
S03614,Science,1,0,1,0,0,1.0
S05050,Science,2,2,0,0,0,1.0
S02727,Science,1,1,0,0,0,1.0
S04154,Science,2,0,2,0,0,1.0
S03060,Science,2,1,1,0,0,1.0
S09502,Science,3,1,2,0,0,1.0
S00357,Science,1,1,0,0,0,1.0
S05432,Science,1,0,1,0,0,1.0
S09276,Science,2,0,2,0,0,1.0
S08169,Science,1,1,0,0,0,1.0
S03378,Science,2,1,1,0,0,1.0
S02803,Science,2,0,2,0,0,1.0
S10151,Science,1,1,0,0,0,1.0
S12118,Science,2,1,1,0,0,1.0
S07857,Science,2,0,2,0,0,1.0
S08182,Science,1,1,0,0,0,1.0
S10023,Science,1,0,1,0,0,1.0
S09812,Science,3,1,2,0,0,1.0
S07926,Science,2,0,2,0,0,1.0
S03723,Science,4,1,3,0,0,1.0
S08108,Science,1,0,1,0,0,1.0
S00223,Science,3,2,1,0,0,1.0
S07237,Science,1,0,1,0,0,1.0
S07834,Science,1,0,1,0,0,1.0
S05110,Science,1,1,0,0,0,1.0
S12151,Science,2,0,2,0,0,1.0
S09119,Science,1,0,1,0,0,1.0
S11689,Science,3,2,1,0,0,1.0
S02728,Science,1,1,0,0,0,1.0
S03087,Science,1,1,0,0,0,1.0
S09111,Science,2,1,1,0,0,1.0
S05124,Science,1,0,1,0,0,1.0
S09814,Science,1,1,0,0,0,1.0
S07510,Science,1,0,1,0,0,1.0
S00197,Science,1,0,1,0,0,1.0
S06440,Science,1,0,1,0,0,1.0
S12009,Science,1,1,0,0,0,1.0
S09089,Science,1,0,1,0,0,1.0
S07706,Science,3,2,1,0,0,1.0
S05435,Science,1,1,0,0,0,1.0
S07688,Science,2,0,2,0,0,1.0
S01401,Science,1,1,0,0,0,1.0
S11910,Science,2,0,2,0,0,1.0
S06823,Science,1,0,1,0,0,1.0
S03600,Science,1,1,0,0,0,1.0
S11666,Science,1,1,0,0,0,1.0
S10764,Science,1,0,1,0,0,1.0
S05564,Science,1,0,1,0,0,1.0
S05560,Science,3,3,0,0,0,1.0
S02934,Science,2,2,0,0,0,1.0
S11893,Science,1,0,1,0,0,1.0
S10027,Science,1,1,0,0,0,1.0
S01575,Science,1,1,0,0,0,1.0
S05698,Science,1,0,1,0,0,1.0
S12079,Science,1,0,1,0,0,1.0
S09138,Science,1,0,1,0,0,1.0
S03466,Science,1,0,1,0,0,1.0
S03035,Science,1,0,1,0,0,1.0
S08591,Science,1,1,0,0,0,1.0
S04775,Science,1,0,1,0,0,1.0
S03381,Science,1,0,1,0,0,1.0
S00208,Science,1,0,1,0,0,1.0
S07198,Science,1,0,1,0,0,1.0
S03125,Science,1,0,1,0,0,1.0
S09652,Science,2,0,2,0,0,1.0
S11521,Science,1,1,0,0,0,1.0
S11229,Science,1,1,0,0,0,1.0
S03423,Science,1,0,1,0,0,1.0
S07258,Science,1,1,0,0,0,1.0
S07098,Science,1,0,1,0,0,1.0
S08135,Science,1,1,0,0,0,1.0
S10957,Science,1,0,1,0,0,1.0
S04705,Science,1,1,0,0,0,1.0
S04204,Science,1,0,1,0,0,1.0
S08106,Science,1,0,1,0,0,1.0
S07972,Science,1,0,1,0,0,1.0
S07948,Science,1,1,0,0,0,1.0
S11372,Science,1,1,0,0,0,1.0
S05819,Science,10,4,5,0,1,0.9
S05418,Science,10,5,4,0,1,0.9
S01234,Science,10,8,1,0,1,0.9
S08479,Science,9,3,5,0,1,0.8888888888888888
S06268,Science,9,6,2,0,1,0.8888888888888888
S06070,Science,9,5,3,0,1,0.8888888888888888
S08335,Science,9,6,2,1,0,0.8888888888888888
S11732,Science,9,3,5,0,1,0.8888888888888888
S10564,Science,9,3,5,0,1,0.8888888888888888
S04971,Science,9,7,1,0,1,0.8888888888888888
S03433,Science,9,2,6,1,0,0.8888888888888888
S04507,Science,8,2,5,0,1,0.875
S08469,Science,8,2,5,0,1,0.875
S00515,Science,8,3,4,0,1,0.875
S04816,Science,8,6,1,0,1,0.875
S05581,Science,8,4,3,1,0,0.875
S10993,Science,8,2,5,0,1,0.875
S05147,Science,8,6,1,0,1,0.875
S06620,Science,8,2,5,0,1,0.875
S05254,Science,8,5,2,0,1,0.875
S07734,Science,8,6,1,0,1,0.875
S10189,Science,8,5,2,1,0,0.875
S03417,Science,8,4,3,0,1,0.875
S04574,Science,8,6,1,0,1,0.875
S06757,Science,8,3,4,1,0,0.875
S05496,Science,8,4,3,1,0,0.875
S03386,Science,8,4,3,0,1,0.875
S03216,Science,8,1,6,0,1,0.875
S09253,Science,8,7,0,0,1,0.875
S04101,Science,8,5,2,1,0,0.875
S02629,Science,8,5,2,0,1,0.875
S05019,Science,8,3,4,1,0,0.875
S00704,Science,8,4,3,1,0,0.875
S03526,Science,8,4,3,0,1,0.875
S03931,Science,8,3,4,0,1,0.875
S00092,Science,7,2,4,1,0,0.8571428571428571
S11189,Science,7,4,2,0,1,0.8571428571428571
S04315,Science,7,3,3,0,1,0.8571428571428571
S02076,Science,7,3,3,0,1,0.8571428571428571
S00264,Science,7,2,4,0,1,0.8571428571428571
S11545,Science,7,4,2,0,1,0.8571428571428571
S02114,Science,7,2,4,1,0,0.8571428571428571
S11473,Science,7,3,3,0,1,0.8571428571428571
S01206,Science,7,2,4,0,1,0.8571428571428571
S08966,Science,7,4,2,0,1,0.8571428571428571
S10783,Science,7,4,2,1,0,0.8571428571428571
S03534,Science,7,4,2,0,1,0.8571428571428571
S07048,Science,7,3,3,0,1,0.8571428571428571
S05994,Science,7,2,4,0,1,0.8571428571428571
S00486,Science,7,2,4,0,1,0.8571428571428571
S00676,Science,7,3,3,1,0,0.8571428571428571
S09513,Science,7,2,4,0,1,0.8571428571428571
S04284,Science,7,3,3,0,1,0.8571428571428571
S00140,Science,7,3,3,1,0,0.8571428571428571
S12115,Science,7,2,4,1,0,0.8571428571428571
S09614,Science,7,5,1,0,1,0.8571428571428571
S00726,Science,7,5,1,0,1,0.8571428571428571
S07120,Science,7,4,2,0,1,0.8571428571428571
S05732,Science,7,1,5,0,1,0.8571428571428571
S06151,Science,7,5,1,0,1,0.8571428571428571
S01862,Science,7,4,2,0,1,0.8571428571428571
S06182,Science,7,5,1,0,1,0.8571428571428571
S09045,Science,7,3,3,0,1,0.8571428571428571
S12006,Science,7,2,4,0,1,0.8571428571428571
S11125,Science,7,1,5,0,1,0.8571428571428571
S11526,Science,7,4,2,0,1,0.8571428571428571
S02466,Science,7,3,3,0,1,0.8571428571428571
S01402,Science,7,3,3,1,0,0.8571428571428571
S03416,Science,7,4,2,0,1,0.8571428571428571
S07851,Science,7,5,1,0,1,0.8571428571428571
S10425,Science,7,4,2,1,0,0.8571428571428571
S02686,Science,7,6,0,0,1,0.8571428571428571
S09457,Science,7,4,2,0,1,0.8571428571428571
S06452,Science,7,2,4,0,1,0.8571428571428571
S09932,Science,7,4,2,0,1,0.8571428571428571
S03989,Science,7,2,4,0,1,0.8571428571428571
S02312,Science,7,4,2,1,0,0.8571428571428571
S05429,Science,7,3,3,0,1,0.8571428571428571
S01843,Science,7,3,3,1,0,0.8571428571428571
S11528,Science,7,3,3,0,1,0.8571428571428571
S06656,Science,7,2,4,0,1,0.8571428571428571
S11841,Science,7,1,5,0,1,0.8571428571428571
S07107,Science,7,4,2,0,1,0.8571428571428571
S10997,Science,7,2,4,0,1,0.8571428571428571
S08324,Science,7,4,2,1,0,0.8571428571428571
S09611,Science,7,4,2,0,1,0.8571428571428571
S10707,Science,7,3,3,0,1,0.8571428571428571
S08382,Science,7,3,3,0,1,0.8571428571428571
S01852,Science,7,2,4,0,1,0.8571428571428571
S00863,Science,7,3,3,0,1,0.8571428571428571
S01740,Science,7,3,3,0,1,0.8571428571428571
S10294,Science,7,4,2,0,1,0.8571428571428571
S00575,Science,7,5,1,0,1,0.8571428571428571
S07160,Science,7,3,3,1,0,0.8571428571428571
S07812,Science,7,3,3,0,1,0.8571428571428571
S11543,Science,7,2,4,0,1,0.8571428571428571
S04099,Science,7,2,4,0,1,0.8571428571428571
S07889,Science,7,3,3,0,1,0.8571428571428571
S09215,Science,7,4,2,0,1,0.8571428571428571
S02101,Science,7,1,5,1,0,0.8571428571428571
S05681,Science,7,2,4,0,1,0.8571428571428571
S01347,Science,7,1,5,0,1,0.8571428571428571
S09685,Science,7,3,3,0,1,0.8571428571428571
S10480,Science,7,5,1,1,0,0.8571428571428571
S09232,Science,7,3,3,0,1,0.8571428571428571
S07106,Science,7,1,5,0,1,0.8571428571428571
S00923,Science,6,2,3,1,0,0.8333333333333334
S11131,Science,6,4,1,1,0,0.8333333333333334
S06938,Science,6,2,3,0,1,0.8333333333333334
S08030,Science,6,2,3,0,1,0.8333333333333334
S09416,Science,6,1,4,0,1,0.8333333333333334
S05590,Science,6,5,0,0,1,0.8333333333333334
S10131,Science,6,5,0,0,1,0.8333333333333334
S09809,Science,6,2,3,0,1,0.8333333333333334
S06670,Science,6,2,3,0,1,0.8333333333333334
S06852,Science,6,2,3,0,1,0.8333333333333334
S09595,Science,6,3,2,0,1,0.8333333333333334
S05705,Science,6,4,1,0,1,0.8333333333333334
S12133,Science,6,4,1,1,0,0.8333333333333334
S06731,Science,6,3,2,0,1,0.8333333333333334
S09749,Science,6,3,2,0,1,0.8333333333333334
S07117,Science,6,2,3,0,1,0.8333333333333334
S04563,Science,6,2,3,0,1,0.8333333333333334
S10238,Science,6,3,2,0,1,0.8333333333333334
S00243,Science,6,2,3,1,0,0.8333333333333334
S04645,Science,6,1,4,0,1,0.8333333333333334
S04352,Science,6,2,3,0,1,0.8333333333333334
S04063,Science,6,5,0,1,0,0.8333333333333334
S03058,Science,6,4,1,1,0,0.8333333333333334
S10672,Science,6,4,1,1,0,0.8333333333333334
S03766,Science,6,1,4,0,1,0.8333333333333334
S01724,Science,6,3,2,1,0,0.8333333333333334
S01647,Science,6,3,2,0,1,0.8333333333333334
S09363,Science,6,3,2,1,0,0.8333333333333334
S01818,Science,6,1,4,0,1,0.8333333333333334
S07269,Science,6,2,3,1,0,0.8333333333333334
S08269,Science,6,1,4,0,1,0.8333333333333334
S06114,Science,6,1,4,0,1,0.8333333333333334
S01472,Science,6,2,3,1,0,0.8333333333333334
S06304,Science,6,2,3,0,1,0.8333333333333334
S05318,Science,6,1,4,0,1,0.8333333333333334
S01273,Science,6,0,5,0,1,0.8333333333333334
S04245,Science,6,2,3,0,1,0.8333333333333334
S05854,Science,6,1,4,0,1,0.8333333333333334
S00164,Science,6,1,4,0,1,0.8333333333333334
S05068,Science,6,2,3,1,0,0.8333333333333334
S09389,Science,6,3,2,1,0,0.8333333333333334
S02693,Science,6,3,2,0,1,0.8333333333333334
S01440,Science,6,2,3,1,0,0.8333333333333334
S08586,Science,6,2,3,0,1,0.8333333333333334
S01510,Science,6,2,3,1,0,0.8333333333333334
S10506,Science,6,2,3,0,1,0.8333333333333334
S10326,Science,6,3,2,1,0,0.8333333333333334
S01483,Science,6,3,2,1,0,0.8333333333333334
S11683,Science,6,3,2,0,1,0.8333333333333334
S09674,Science,6,4,1,0,1,0.8333333333333334
S08175,Science,6,2,3,0,1,0.8333333333333334
S07345,Science,6,2,3,0,1,0.8333333333333334
S04987,Science,6,2,3,1,0,0.8333333333333334
S05608,Science,6,3,2,0,1,0.8333333333333334
S11086,Science,6,1,4,0,1,0.8333333333333334
S04223,Science,6,2,3,0,1,0.8333333333333334
S00910,Science,6,3,2,0,1,0.8333333333333334
S03017,Science,6,3,2,0,1,0.8333333333333334
S02684,Science,6,2,3,1,0,0.8333333333333334
S06685,Science,6,3,2,0,1,0.8333333333333334
S02599,Science,6,2,3,0,1,0.8333333333333334
S01390,Science,6,4,1,0,1,0.8333333333333334
S00629,Science,6,3,2,1,0,0.8333333333333334
S11933,Science,6,2,3,1,0,0.8333333333333334
S11212,Science,6,3,2,1,0,0.8333333333333334
S08158,Science,6,1,4,0,1,0.8333333333333334
S03222,Science,6,4,1,0,1,0.8333333333333334
S08262,Science,6,2,3,0,1,0.8333333333333334
S06933,Science,6,5,0,0,1,0.8333333333333334
S03866,Science,6,2,3,0,1,0.8333333333333334
S10256,Science,6,4,1,0,1,0.8333333333333334
S03508,Science,6,2,3,1,0,0.8333333333333334
S08144,Science,6,3,2,0,1,0.8333333333333334
S08513,Science,6,3,2,0,1,0.8333333333333334
S06003,Science,6,4,1,0,1,0.8333333333333334
S09268,Science,6,0,5,1,0,0.8333333333333334
S04777,Science,6,2,3,0,1,0.8333333333333334
S00582,Science,6,3,2,0,1,0.8333333333333334
S09178,Science,6,3,2,1,0,0.8333333333333334
S03988,Science,6,4,1,1,0,0.8333333333333334
S08430,Science,6,2,3,0,1,0.8333333333333334
S01656,Science,6,2,3,1,0,0.8333333333333334
S04299,Science,6,3,2,0,1,0.8333333333333334
S06891,Science,6,4,1,0,1,0.8333333333333334
S08987,Science,6,4,1,0,1,0.8333333333333334
S10059,Science,6,4,1,1,0,0.8333333333333334
S11161,Science,6,3,2,0,1,0.8333333333333334
S09471,Science,6,2,3,0,1,0.8333333333333334
S00103,Science,6,1,4,0,1,0.8333333333333334
S07825,Science,6,3,2,0,1,0.8333333333333334
S08884,Science,6,1,4,0,1,0.8333333333333334
S00297,Science,6,1,4,0,1,0.8333333333333334
S05786,Science,6,2,3,0,1,0.8333333333333334
S09794,Science,6,3,2,0,1,0.8333333333333334
S03012,Science,6,4,1,0,1,0.8333333333333334
S10146,Science,6,2,3,1,0,0.8333333333333334
S10558,Science,6,3,2,1,0,0.8333333333333334
S04985,Science,6,2,3,0,1,0.8333333333333334
S06521,Science,6,4,1,1,0,0.8333333333333334
S10193,Science,6,1,4,0,1,0.8333333333333334
S07475,Science,6,2,3,0,1,0.8333333333333334
S05589,Science,6,3,2,0,1,0.8333333333333334
S11450,Science,6,3,2,1,0,0.8333333333333334
S08261,Science,6,4,1,0,1,0.8333333333333334
S10837,Science,6,2,3,0,1,0.8333333333333334
S04357,Science,6,1,4,0,1,0.8333333333333334
S11101,Science,6,4,1,1,0,0.8333333333333334
S09715,Science,6,2,3,1,0,0.8333333333333334
S11435,Science,6,1,4,0,1,0.8333333333333334
S03011,Science,6,3,2,0,1,0.8333333333333334
S03857,Science,6,2,3,0,1,0.8333333333333334
S03450,Science,6,3,2,1,0,0.8333333333333334
S01926,Science,6,4,1,0,1,0.8333333333333334
S11868,Science,6,3,2,0,1,0.8333333333333334
S05831,Science,6,1,4,0,1,0.8333333333333334
S04944,Science,6,2,3,0,1,0.8333333333333334
S11691,Science,6,3,2,0,1,0.8333333333333334
S04234,Science,6,1,4,0,1,0.8333333333333334
S02458,Science,6,4,1,0,1,0.8333333333333334
S06239,Science,6,1,4,1,0,0.8333333333333334
S08180,Science,6,1,4,0,1,0.8333333333333334
S01225,Science,6,2,3,1,0,0.8333333333333334
S07947,Science,6,3,2,1,0,0.8333333333333334
S01216,Science,6,2,3,1,0,0.8333333333333334
S06105,Science,6,4,1,0,1,0.8333333333333334
S08563,Science,6,2,3,1,0,0.8333333333333334
S04555,Science,6,2,3,1,0,0.8333333333333334
S04443,Science,6,3,2,0,1,0.8333333333333334
S12064,Science,6,4,1,0,1,0.8333333333333334
S08517,Science,6,4,1,0,1,0.8333333333333334
S05690,Science,6,1,4,0,1,0.8333333333333334
S01861,Science,6,2,3,0,1,0.8333333333333334
S05805,Science,6,3,2,0,1,0.8333333333333334
S00179,Science,6,2,3,0,1,0.8333333333333334
S05739,Science,6,2,3,0,1,0.8333333333333334
S05416,Science,6,2,3,0,1,0.8333333333333334
S09220,Science,6,1,4,0,1,0.8333333333333334
S04405,Science,6,1,4,1,0,0.8333333333333334
S06745,Science,6,3,2,1,0,0.8333333333333334
S06116,Science,6,4,1,0,1,0.8333333333333334
S08146,Science,6,2,3,0,1,0.8333333333333334
S05313,Science,6,0,5,0,1,0.8333333333333334
S08307,Science,6,2,3,1,0,0.8333333333333334
S06142,Science,6,2,3,1,0,0.8333333333333334
S06609,Science,6,3,2,0,1,0.8333333333333334
S02560,Science,6,3,2,1,0,0.8333333333333334
S01710,Science,6,3,2,0,1,0.8333333333333334
S05686,Science,6,3,2,0,1,0.8333333333333334
S05587,Science,6,1,4,1,0,0.8333333333333334
S00521,Science,6,3,2,1,0,0.8333333333333334
S03536,Science,6,2,3,0,1,0.8333333333333334
S04851,Science,6,1,4,0,1,0.8333333333333334
S09662,Science,6,4,1,0,1,0.8333333333333334
S01145,Science,6,2,3,0,1,0.8333333333333334
S02238,Science,6,4,1,0,1,0.8333333333333334
S08098,Science,6,3,2,1,0,0.8333333333333334
S00435,Science,11,4,5,1,1,0.8181818181818182
S01446,Science,5,3,1,0,1,0.8
S10006,Science,5,2,2,0,1,0.8
S02910,Science,5,3,1,0,1,0.8
S10553,Science,5,2,2,0,1,0.8
S08267,Science,5,3,1,1,0,0.8
S06103,Science,5,1,3,0,1,0.8
S00686,Science,5,2,2,0,1,0.8
S07453,Science,5,3,1,0,1,0.8
S04897,Science,5,3,1,0,1,0.8
S10205,Science,5,2,2,0,1,0.8
S10849,Science,5,2,2,0,1,0.8
S06816,Science,5,2,2,0,1,0.8
S07381,Science,5,3,1,0,1,0.8
S04796,Science,5,3,1,0,1,0.8
S02590,Science,5,2,2,0,1,0.8
S09903,Science,5,3,1,0,1,0.8
S00637,Science,5,2,2,0,1,0.8
S04823,Science,5,3,1,0,1,0.8
S00997,Science,5,3,1,0,1,0.8
S01351,Science,5,3,1,0,1,0.8
S01033,Science,5,2,2,0,1,0.8
S04566,Science,5,2,2,1,0,0.8
S04755,Science,5,2,2,1,0,0.8
S09775,Science,5,3,1,0,1,0.8
S12125,Science,5,3,1,1,0,0.8
S07578,Science,5,0,4,0,1,0.8
S09034,Science,5,1,3,1,0,0.8
S07176,Science,5,2,2,0,1,0.8
S04583,Science,5,2,2,0,1,0.8
S09670,Science,5,2,2,0,1,0.8
S10250,Science,5,2,2,1,0,0.8
S11038,Science,5,2,2,0,1,0.8
S02929,Science,5,1,3,0,1,0.8
S05386,Science,5,1,3,0,1,0.8
S04903,Science,5,1,3,0,1,0.8
S11899,Science,5,1,3,0,1,0.8
S06593,Science,5,2,2,0,1,0.8
S01573,Science,5,3,1,0,1,0.8
S00287,Science,5,1,3,0,1,0.8
S11963,Science,5,2,2,0,1,0.8
S10807,Science,5,1,3,0,1,0.8
S11845,Science,5,3,1,0,1,0.8
S04974,Science,5,3,1,0,1,0.8
S03859,Science,5,3,1,0,1,0.8
S10940,Science,5,2,2,1,0,0.8
S02849,Science,5,1,3,0,1,0.8
S05784,Science,5,0,4,0,1,0.8
S04534,Science,5,2,2,0,1,0.8
S07139,Science,5,0,4,0,1,0.8
S04398,Science,5,2,2,0,1,0.8
S11069,Science,5,3,1,0,1,0.8
S05083,Science,5,2,2,1,0,0.8
S05159,Science,5,3,1,0,1,0.8
S02073,Science,5,1,3,0,1,0.8
S02504,Science,5,2,2,0,1,0.8
S07787,Science,5,0,4,0,1,0.8
S07646,Science,5,3,1,0,1,0.8
S05190,Science,5,1,3,0,1,0.8
S10656,Science,5,2,2,1,0,0.8
S10065,Science,5,2,2,0,1,0.8
S10503,Science,5,3,1,0,1,0.8
S09299,Science,5,3,1,1,0,0.8
S09472,Science,5,2,2,0,1,0.8
S01768,Science,5,3,1,0,1,0.8
S06476,Science,5,3,1,0,1,0.8
S08362,Science,5,3,1,0,1,0.8
S03794,Science,5,3,1,0,1,0.8
S02819,Science,5,2,2,0,1,0.8
S03036,Science,5,0,4,1,0,0.8
S11785,Science,5,1,3,0,1,0.8
S02419,Science,5,3,1,0,1,0.8
S08849,Science,5,3,1,0,1,0.8
S02089,Science,5,2,2,1,0,0.8
S08789,Science,5,1,3,0,1,0.8
S06023,Science,5,2,2,1,0,0.8
S10004,Science,5,3,1,1,0,0.8
S04934,Science,5,3,1,0,1,0.8
S07436,Science,5,1,3,0,1,0.8
S09592,Science,5,3,1,1,0,0.8
S02228,Science,5,1,3,0,1,0.8
S00305,Science,5,2,2,0,1,0.8
S01211,Science,5,2,2,1,0,0.8
S03428,Science,5,1,3,1,0,0.8
S02078,Science,5,0,4,1,0,0.8
S04023,Science,5,0,4,0,1,0.8
S09402,Science,5,2,2,0,1,0.8
S10928,Science,5,2,2,0,1,0.8
S09342,Science,10,3,5,0,2,0.8
S02181,Science,5,3,1,1,0,0.8
S07415,Science,5,1,3,0,1,0.8
S05752,Science,5,3,1,0,1,0.8
S03427,Science,5,2,2,0,1,0.8
S04942,Science,5,1,3,1,0,0.8
S10433,Science,5,2,2,0,1,0.8
S01173,Science,5,3,1,0,1,0.8
S00683,Science,5,4,0,0,1,0.8
S11248,Science,5,4,0,0,1,0.8
S09185,Science,5,3,1,1,0,0.8
S06724,Science,5,1,3,0,1,0.8
S04739,Science,5,1,3,0,1,0.8
